profession,ID
5,596
6,348
6,425
6,447
6,459
6,461
6,480
6,484
6,493
6,500
6,501
6,502
6,512
6,515
6,547
profession,ID
1,409
1,410
1,427
1,446
1,457
1,473
1,477
1,478
1,479
1,506
1,523
1,536
1,543
1,550
1,564
1,567
1,570
2,400
2,412
2,419
2,426
2,437
2,439
2,462
2,471
2,475
2,499
2,504
2,510
2,535
2,554
2,562
2,573
2,574
2,582
2,583
2,591
2,593
2,597
2,598
2,601
2,604
3,415
3,420
3,422
3,438
3,441
3,448
3,476
3,492
3,518
3,537
3,538
3,542
3,555
3,558
3,575
3,581
3,589
4,401
4,406
4,421
4,430
4,463
4,468
4,505
4,508
4,511
4,519
4,525
4,548
4,551
4,569
4,577
4,578
4,594
4,600
5,405
5,418
5,424
5,428
5,455
5,466
5,481
5,517
5,521
5,534
5,540
5,559
5,584
5,596
6,348
6,425
6,447
6,459
6,461
6,480
6,484
6,493
6,500
6,501
6,502
6,512
6,515
6,547
profession,ID
1,409
1,410
1,427
1,446
1,457
1,473
1,477
1,478
1,479
1,506
1,523
1,536
1,543
1,550
1,564
1,567
1,570
2,400
2,412
2,419
2,426
2,437
2,439
2,462
2,471
2,475
2,499
2,504
2,510
2,535
2,554
2,562
2,573
2,574
2,582
2,583
2,591
2,593
2,597
2,598
2,601
2,604
3,415
3,420
3,422
3,438
3,441
3,448
3,476
3,492
3,518
3,537
3,538
3,542
3,555
3,558
3,575
3,581
3,589
4,401
4,406
4,421
4,430
4,463
4,468
4,505
4,508
4,511
4,519
4,525
4,548
4,551
4,569
4,577
4,578
4,594
4,600
5,405
5,418
5,424
5,428
5,455
5,466
5,481
5,517
5,521
5,534
5,540
5,559
5,584
5,596
6,348
6,425
6,447
6,459
6,461
6,480
6,484
6,493
6,500
6,501
6,502
6,512
6,515
6,547
profession,ID
1,409
1,410
1,427
1,446
1,457
1,473
1,477
1,478
1,479
1,506
1,523
1,536
1,543
1,550
1,564
1,567
1,570
2,400
2,412
2,419
2,426
2,437
2,439
2,462
2,471
2,475
2,499
2,504
2,510
2,535
2,554
2,562
2,573
2,574
2,582
2,583
2,591
2,593
2,597
2,598
2,601
2,604
3,415
3,420
3,422
3,438
3,441
3,448
3,476
3,492
3,518
3,537
3,538
3,542
3,555
3,558
3,575
3,581
3,589
4,401
4,406
4,421
4,430
4,463
4,468
4,505
4,508
4,511
4,519
4,525
4,548
4,551
4,569
4,577
4,578
4,594
4,600
5,405
5,418
5,424
5,428
5,455
5,466
5,481
5,517
5,521
5,534
5,540
5,559
5,584
5,596
6,348
6,425
6,447
6,459
6,461
6,480
6,484
6,493
6,500
6,501
6,502
6,512
6,515
6,547
profession,ID
1,409
1,410
1,427
1,446
1,457
1,473
1,477
1,478
1,479
1,506
1,523
1,536
1,543
1,550
1,564
1,567
1,570
2,400
2,412
2,419
2,426
2,437
2,439
2,462
2,471
2,475
2,499
2,504
2,510
2,535
2,554
2,562
2,573
2,574
2,582
2,583
2,591
2,593
2,597
2,598
2,601
2,604
3,415
3,420
3,422
3,438
3,441
3,448
3,476
3,492
3,518
3,537
3,538
3,542
3,555
3,558
3,575
3,581
3,589
4,401
4,406
4,421
4,430
4,463
4,468
4,505
4,508
4,511
4,519
4,525
4,548
4,551
4,569
4,577
4,578
4,594
4,600
5,405
5,418
5,424
5,428
5,455
5,466
5,481
5,517
5,521
5,534
5,540
5,559
5,584
5,596
6,348
6,425
6,447
6,459
6,461
6,480
6,484
6,493
6,500
6,501
6,502
6,512
6,515
6,547
profession,ID
1,409
1,410
1,427
1,446
1,457
1,473
1,477
1,478
1,479
1,506
1,523
1,536
1,543
1,550
1,564
1,567
1,570
2,400
2,412
2,419
2,426
2,437
2,439
2,462
2,471
2,475
2,499
2,504
2,510
2,535
2,554
2,562
2,573
2,574
2,582
2,583
2,591
2,593
2,597
2,598
2,601
2,604
3,415
3,420
3,422
3,438
3,441
3,448
3,476
3,492
3,518
3,537
3,538
3,542
3,555
3,558
3,575
3,581
3,589
4,401
4,406
4,421
4,430
4,463
4,468
4,505
4,508
4,511
4,519
4,525
4,548
4,551
4,569
4,577
4,578
4,594
4,600
5,405
5,418
5,424
5,428
5,455
5,466
5,481
5,517
5,521
5,534
5,540
5,559
5,584
5,596
6,348
6,425
6,447
6,459
6,461
6,480
6,484
6,493
6,500
6,501
6,502
6,512
6,515
6,547
profession,ID
1,409
1,410
1,427
1,446
1,457
1,473
1,477
1,478
1,479
1,506
1,523
1,536
1,543
1,550
1,564
1,567
1,570
2,400
2,412
2,419
2,426
2,437
2,439
2,462
2,471
2,475
2,499
2,504
2,510
2,535
2,554
2,562
2,573
2,574
2,582
2,583
2,591
2,593
2,597
2,598
2,601
2,604
3,415
3,420
3,422
3,438
3,441
3,448
3,476
3,492
3,518
3,537
3,538
3,542
3,555
3,558
3,575
3,581
3,589
4,401
4,406
4,421
4,430
4,463
4,468
4,505
4,508
4,511
4,519
4,525
4,548
4,551
4,569
4,577
4,578
4,594
4,600
5,405
5,418
5,424
5,428
5,455
5,466
5,481
5,517
5,521
5,534
5,540
5,559
5,584
5,596
6,348
6,425
6,447
6,459
6,461
6,480
6,484
6,493
6,500
6,501
6,502
6,512
6,515
6,547
profession,ID
1,409
1,410
1,427
1,446
1,457
1,473
1,477
1,478
1,479
1,506
1,523
1,536
1,543
1,550
1,564
1,567
1,570
2,400
2,412
2,419
2,426
2,437
2,439
2,462
2,471
2,475
2,499
2,504
2,510
2,535
2,554
2,562
2,573
2,574
2,582
2,583
2,591
2,593
2,597
2,598
2,601
2,604
3,415
3,420
3,422
3,438
3,441
3,448
3,476
3,492
3,518
3,537
3,538
3,542
3,555
3,558
3,575
3,581
3,589
4,401
4,406
4,421
4,430
4,463
4,468
4,505
4,508
4,511
4,519
4,525
4,548
4,551
4,569
4,577
4,578
4,594
4,600
5,405
5,418
5,424
5,428
5,455
5,466
5,481
5,517
5,521
5,534
5,540
5,559
5,584
5,596
6,348
6,425
6,447
6,459
6,461
6,480
6,484
6,493
6,500
6,501
6,502
6,512
6,515
6,547
profession,ID
1,409
1,410
1,427
1,446
1,457
1,473
1,477
1,478
1,479
1,506
1,523
1,536
1,543
1,550
1,564
1,567
1,570
2,400
2,412
2,419
2,426
2,437
2,439
2,462
2,471
2,475
2,499
2,504
2,510
2,535
2,554
2,562
2,573
2,574
2,582
2,583
2,591
2,593
2,597
2,598
2,601
2,604
3,415
3,420
3,422
3,438
3,441
3,448
3,476
3,492
3,518
3,537
3,538
3,542
3,555
3,558
3,575
3,581
3,589
4,401
4,406
4,421
4,430
4,463
4,468
4,505
4,508
4,511
4,519
4,525
4,548
4,551
4,569
4,577
4,578
4,594
4,600
5,405
5,418
5,424
5,428
5,455
5,466
5,481
5,517
5,521
5,534
5,540
5,559
5,584
5,596
6,348
6,425
6,447
6,459
6,461
6,480
6,484
6,493
6,500
6,501
6,502
6,512
6,515
6,547
profession,ID
1,409
1,410
1,427
1,446
1,457
1,473
1,477
1,478
1,479
1,506
1,523
1,536
1,543
1,550
1,564
1,567
1,570
2,400
2,412
2,419
2,426
2,437
2,439
2,462
2,471
2,475
2,499
2,504
2,510
2,535
2,554
2,562
2,573
2,574
2,582
2,583
2,591
2,593
2,597
2,598
2,601
2,604
3,415
3,420
3,422
3,438
3,441
3,448
3,476
3,492
3,518
3,537
3,538
3,542
3,555
3,558
3,575
3,581
3,589
4,401
4,406
4,421
4,430
4,463
4,468
4,505
4,508
4,511
4,519
4,525
4,548
4,551
4,569
4,577
4,578
4,594
4,600
5,405
5,418
5,424
5,428
5,455
5,466
5,481
5,517
5,521
5,534
5,540
5,559
5,584
5,596
6,348
6,425
6,447
6,459
6,461
6,480
6,484
6,493
6,500
6,501
6,502
6,512
6,515
6,547
profession,ID
1,409
1,410
1,427
1,446
1,457
1,473
1,477
1,478
1,479
1,506
1,523
1,536
1,543
1,550
1,564
1,567
1,570
2,400
2,412
2,419
2,426
2,437
2,439
2,462
2,471
2,475
2,499
2,504
2,510
2,535
2,554
2,562
2,573
2,574
2,582
2,583
2,591
2,593
2,597
2,598
2,601
2,604
3,415
3,420
3,422
3,438
3,441
3,448
3,476
3,492
3,518
3,537
3,538
3,542
3,555
3,558
3,575
3,581
3,589
4,401
4,406
4,421
4,430
4,463
4,468
4,505
4,508
4,511
4,519
4,525
4,548
4,551
4,569
4,577
4,578
4,594
4,600
5,405
5,418
5,424
5,428
5,455
5,466
5,481
5,517
5,521
5,534
5,540
5,559
5,584
5,596
6,348
6,425
6,447
6,459
6,461
6,480
6,484
6,493
6,500
6,501
6,502
6,512
6,515
6,547
